albedo,emissivity,CE,CH,rso_scale,cloud_scale,wind_exponent,Annual_Qnet_valid_W_m2,Annual_Qnet_continuous_W_m2,Annual_residual_continuous_W_m2
0.09537660498727886,0.9738201605751896,0.0013014809407565417,0.0010827891126981867,0.9992704942067705,0.9805847435818341,0.16363911144034715,45.715926497921174,45.806337691080444,45.956663788546145
0.07736526262962183,0.9629038753010078,0.0010681829029056213,0.0011595339508752947,1.0259336740059444,1.0786186346513933,0.13200316886775076,64.00410572979361,64.09309905138645,64.24342514885215
0.057895118532444674,0.9843751020142564,0.0014802385639278545,0.0014450246228226494,1.0214627538548997,1.1091040109490597,0.1423135159746265,47.7738930725341,47.870205902713,48.020532000178704
0.05656911893230974,0.9852006720686594,0.0011392955220999926,0.0011238084645538605,0.9290022133811319,0.8932623113481217,0.15285858311383396,44.43831708908759,44.530239432782345,44.680565530248046
0.06064718402063243,0.9837375425230961,0.0013069030740609012,0.001419229984231603,1.084915035823352,1.1355081923514707,0.13610154734546545,53.77854868066914,53.873689124975435,54.024015222441136
0.07378616049059528,0.9733081286369261,0.0015402040462443075,0.001124865938002748,1.020932976034469,0.972389685855341,0.13657482297004958,44.2994215921832,44.39321229598161,44.543538393447314
0.05976715039144587,0.9600708309362229,0.0013415645038465315,0.0014420675602745555,0.9545996659948283,1.1836668180943213,0.1503620614725436,61.42488583925887,61.520217364669456,61.67054346213516
0.06084545214567522,0.977500964484917,0.0012290290392333537,0.0013990968206983587,1.0398315421543576,1.1853256901553404,0.1411972505436001,58.52404241697508,58.61885115136137,58.76917724882707
0.06297791909856627,0.9862961933493117,0.0010469303241637787,0.001435922176218519,1.0676489862173997,1.0448167397080337,0.14676720539900137,54.944975051222926,55.036792581948625,55.187118679414326
0.05229117924477235,0.9675440643467413,0.001247858254045911,0.001430457284646357,1.0742645540256954,1.088768188467983,0.13104423394330936,61.867273716043314,61.96151927531869,62.111845372784394
0.0770623480375025,0.9852910417518737,0.001066986076347894,0.0015572359143941148,1.001767672553146,1.019234976893082,0.1343140364600381,51.59636241664095,51.687085919846524,51.837412017312225
0.0998814545504977,0.978780199669351,0.0015327704534594411,0.0011152525237374162,0.9398958604257439,1.1952238069305592,0.12919151918848037,45.30335492528354,45.39555552254003,45.54588162000573
0.08140516498282024,0.9607572629329622,0.0014883036613367903,0.0013389264499882856,0.9484906315712267,1.1785853014315295,0.13722101971934872,55.52699353674703,55.62123526006469,55.77156135753039
0.08794111544489701,0.9882945269692546,0.0012362820776842668,0.0011358025347371842,0.9177975595703635,1.0704244301878292,0.13077358397197453,45.75989529635773,45.84864369017472,45.99896978764042
0.09201351839841045,0.9671144218603505,0.0010569134623405732,0.0010594748723855734,1.0797880402120636,0.9227339350189272,0.1534451804005714,53.469001407786465,53.55792755452153,53.70825365198723
0.06456003048102318,0.9806686461963096,0.001535984616106008,0.0014028786029398979,1.063199239301722,0.8872395774059046,0.14870925422061437,37.48330644697255,37.580844584637006,37.73117068210271
0.07658581963573184,0.9671418778785187,0.0010784256204032752,0.0014834465046787814,1.051576104478744,0.8272921143548454,0.13149606939778716,49.87085251732208,49.96378212586657,50.11410822333227
0.09824417941387213,0.9680786507627311,0.0012312799826373956,0.0014767092905362332,0.9852496328814792,0.940848347791497,0.13418344852506506,48.38641004520993,48.47756679019806,48.62789288766376
0.05796905945258679,0.9853242390747081,0.0014943451386877815,0.0013132125266520189,1.0075483960278764,1.0531168252449608,0.15595150443469394,44.285104998924574,44.3808669916197,44.5311930890854
0.08905539088348823,0.9667618181541882,0.0012892818977953036,0.0014564863702102157,1.0779343037772904,0.8270157197829625,0.1606154381430715,42.41003984222695,42.50514832543844,42.65547442290414
0.09138120299069051,0.9780686877146616,0.001406207691225179,0.0011871626207378247,0.9575126977635463,1.1258531021962208,0.1494125574536137,47.12929841163735,47.221242085028436,47.37156818249414
0.09395787960650315,0.9802685144321907,0.0013267672728305478,0.0014631904973320532,0.9417309380649134,1.1363251658278366,0.13058297000610322,48.52662610197847,48.618361683688974,48.768687781154675
0.07962320165045461,0.984872166876003,0.0012219595390563674,0.0011815549588530278,0.9006017266341502,0.98858814272481,0.16462131871232463,43.41769050200673,43.50802389861866,43.65834999608436
